Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401353,Jangamreddypally (Mini),0,0,0,0,0,17,1,15,1,0,16,1,12,3,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401354,Kandlakunta (Mini),0,0,0,0,0,5,1,4,0,0,2,0,2,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401355,Kodonipally (Mini),0,0,0,0,0,2,1,0,1,0,8,2,0,6,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Amrabad,1401356,Laxmapoor (Mini),1,1,0,0,0,14,14,0,0,0,7,7,0,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401357,Maddimadugu I (Mini),0,0,0,0,0,0,0,0,0,0,4,0,3,1,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401358,Maddimadugu-II (Mini),1,0,1,0,0,10,2,5,3,0,10,2,4,4,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Amrabad,1401359,Madhavanipally (Mini),1,0,1,0,0,2,0,2,0,0,6,0,5,1,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401360,Mallapoor (Mini),0,0,0,0,0,14,0,14,0,0,10,0,10,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401361,Mannanoor (Mini),3,0,3,0,0,16,0,13,1,2,14,0,14,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401362,Maradugu (Mini),2,2,0,0,0,17,17,0,0,0,17,17,0,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401363,Maraduguthanda (Mini),1,0,1,0,0,4,0,3,0,1,9,0,9,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401364,Padara (Mini),5,0,5,0,0,18,0,16,2,0,14,0,13,1,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401365,Padra-II (Mini),0,0,0,0,0,7,0,0,7,0,13,0,0,12,1
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401366,Pallarutipenta (Mini),2,0,2,0,0,4,0,4,0,0,10,0,10,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401367,Petranchenu (Mini),3,0,3,0,0,14,1,13,0,0,11,0,11,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401368,Rayalgandi (Mini),1,0,1,0,0,4,0,4,0,0,10,0,10,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Amrabad,1401369,Thirumalapoor-I (Mini),1,1,0,0,0,9,9,0,0,0,5,5,0,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Amrabad,1401370,Thirumalapoor-II (Mini),0,0,0,0,0,2,0,2,0,0,5,0,5,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401371,Udimilla (Mini),3,1,1,1,0,11,2,5,4,0,10,2,6,2,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401372,Vatuvarlapally-I (Mini),0,0,0,0,0,12,0,12,0,0,7,0,7,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401373,Vatuvarlapally-II (Mini),3,0,3,0,0,13,0,13,0,0,5,0,5,0,0
2023,11,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401374,Venkateshwarlabai (Mini),1,0,0,1,0,0,0,0,0,0,15,0,0,12,3
2023,11,RANGAREDDY,AMANGAL,Amangal,1402001,Amangal-I,7,4,0,2,1,48,20,3,18,7,13,7,2,4,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402002,Amangal-II,7,0,0,4,3,31,4,0,21,6,19,1,2,7,9
2023,11,RANGAREDDY,AMANGAL,Amangal,1402003,Amangal-III,1,0,0,1,0,27,1,0,23,3,17,1,0,14,2
2023,11,RANGAREDDY,AMANGAL,Amangal,1402004,Amangal-IV,7,3,0,3,1,55,32,4,15,4,31,21,2,6,2
2023,11,RANGAREDDY,AMANGAL,Amangal,1402005,Amangal-V,0,0,0,0,0,11,7,1,2,1,19,15,0,3,1
2023,11,RANGAREDDY,AMANGAL,Amangal,1402006,Amangal-VI,1,0,0,1,0,24,0,2,11,11,31,0,0,25,6
2023,11,RANGAREDDY,AMANGAL,Amangal,1402007,Amangal-VII,8,1,2,5,0,30,4,3,21,2,16,2,1,11,2
2023,11,RANGAREDDY,AMANGAL,Amangal,1402008,Amangal-VIII,12,3,2,5,2,50,9,7,23,11,14,0,2,7,5
2023,11,RANGAREDDY,AMANGAL,Amangal,1402009,Amangal-IX,0,0,0,0,0,5,0,0,5,0,22,0,1,21,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402010,Amangal-X,0,0,0,0,0,43,7,3,26,7,19,3,2,11,3
2023,11,RANGAREDDY,AMANGAL,Amangal,1402011,Jangareddypally-2,6,3,0,3,0,49,4,1,35,9,16,6,1,5,4
2023,11,RANGAREDDY,AMANGAL,Amangal,1402012,Nuchukunta(T),0,0,0,0,0,2,0,2,0,0,10,0,10,0,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402013,Meddigadda(T),1,0,1,0,0,17,0,17,0,0,20,0,20,0,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402014,Meddigadda(T)-II,0,0,0,0,0,40,0,35,4,1,30,0,26,4,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402015,Sankatonpally,0,0,0,0,0,28,10,0,17,1,5,2,0,2,1
2023,11,RANGAREDDY,AMANGAL,Amangal,1402016,Muthozpally,2,0,0,2,0,26,11,0,11,4,16,4,0,11,1
2023,11,RANGAREDDY,AMANGAL,Amangal,1402017,Chinthalpally,7,4,0,3,0,18,13,3,2,0,15,13,1,1,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402018,Mangalpally,3,1,0,2,0,21,12,1,6,2,25,17,0,7,1
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402019,Singampally,6,3,1,2,0,26,17,0,9,0,10,5,0,5,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402020,Akuthotapally-I,0,0,0,0,0,14,8,1,3,2,12,9,0,3,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402021,Akuthotapally-II,2,1,0,1,0,11,5,0,6,0,13,5,0,7,1
2023,11,RANGAREDDY,AMANGAL,Amangal,1402022,Sakibanda(T),5,0,5,0,0,35,1,30,2,2,15,0,15,0,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402023,Polepally,1,0,0,1,0,23,5,0,18,0,18,4,0,14,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402024,Maleplally,5,4,0,1,0,16,15,0,1,0,15,9,0,6,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402025,Shettupally-I,4,3,0,1,0,31,12,0,17,2,16,8,1,7,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402026,Chindarainapally(T),0,0,0,0,0,27,0,26,1,0,10,0,10,0,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402027,Kadthal-I,1,0,0,1,0,42,20,6,12,4,58,24,4,24,6
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402028,Kadthal-II,4,0,0,4,0,46,0,3,39,4,35,1,0,31,3
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402029,Kadthal-III,8,6,0,2,0,40,27,1,11,1,40,19,2,19,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402030,Kadthal-IV,2,1,0,1,0,55,3,4,42,6,62,9,3,44,6
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402031,Gangumalla(T),1,0,1,0,0,22,0,21,1,0,17,0,17,0,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402032,Karkalphand,9,3,1,4,1,29,12,4,10,3,24,14,1,9,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402033,Govindaipally,4,0,0,4,0,14,5,0,7,2,8,2,0,4,2
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402034,Vasudevpoor,1,0,1,0,0,13,2,11,0,0,18,0,18,0,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402035,Ekvaipally-I,5,1,0,3,1,40,15,0,23,2,21,7,0,13,1
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402036,Ekvaipally-II,3,0,0,3,0,21,4,0,17,0,18,2,2,14,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402037,Marpally,5,2,0,3,0,11,4,0,7,0,14,2,0,12,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402038,Mudvin-I,6,3,0,3,0,37,16,0,21,0,42,20,0,22,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402039,Mudvin-II,15,1,0,13,1,34,4,2,28,0,29,0,1,28,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402040,Mudvin-III,1,0,0,1,0,28,0,0,28,0,18,0,0,17,1
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402041,Charikonda-I,1,0,0,1,0,17,5,0,11,1,17,8,0,8,1
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402042,Charikonda-II,0,0,0,0,0,36,6,1,27,2,50,11,0,37,2
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402043,Knonapoor,0,0,0,0,0,36,10,1,25,0,33,13,1,19,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402044,Vitaipally-I,4,0,4,0,0,21,0,19,1,1,15,0,14,1,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402045,Vitaipally-II,1,0,0,1,0,25,8,1,14,2,10,6,0,4,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402046,Maisegandi-I,4,0,3,1,0,35,0,30,5,0,26,0,23,3,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402047,Maisegandi-II,2,0,2,0,0,39,0,37,2,0,32,0,31,1,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402048,Pulgonpally(T),0,0,0,0,0,10,0,10,0,0,8,0,8,0,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402049,Seetharamnagar(T),2,0,2,0,0,13,0,13,0,0,11,0,11,0,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402050,GovindaiapallyT),2,0,1,1,0,26,0,26,0,0,21,0,21,0,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402051,Pallechelka(T),1,0,1,0,0,39,0,38,0,1,26,0,26,0,0
2023,11,RANGAREDDY,HAYATHNAGAR,Balapur,1402052,Royal Colony -I,2,0,0,0,2,111,0,0,2,109,53,0,0,0,53
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402053,Hanmaspally,1,0,1,0,0,27,9,4,14,0,14,7,3,4,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402054,Kondrigan(T),2,0,2,0,0,25,1,24,0,0,26,0,25,1,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402055,Gowraram,0,0,0,0,0,14,6,0,5,3,13,6,0,5,2
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402056,Shettupally-II,3,1,0,2,0,36,13,0,22,1,16,9,0,7,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402057,Mangalpally-II,4,0,0,4,0,22,0,0,22,0,20,0,0,20,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402058,Mangalkunta(T),2,0,2,0,0,5,0,5,0,0,13,0,13,0,0
2023,11,RANGAREDDY,AMANGAL,Amangal,1402059,Ramnunthala-I,1,0,1,0,0,19,0,14,5,0,12,0,9,3,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402060,Peddavemuloniba(T),6,0,6,0,0,14,0,14,0,0,14,0,14,0,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402061,Neredudonna(T),3,0,1,2,0,9,0,4,5,0,8,0,7,1,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402062,Korchkonda (T),4,0,4,0,0,6,0,5,1,0,5,0,5,0,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402063,Gaddamidi(T),3,0,3,0,0,8,0,8,0,0,8,0,8,0,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402064,PochammaGadda(T),3,0,3,0,0,8,0,8,0,0,7,0,7,0,0
2023,11,RANGAREDDY,AMANGAL,Karkalpahad,1402065,Boinagutta (T),2,0,2,0,0,17,0,17,0,0,8,0,8,0,0
2023,11,RANGAREDDY,AMANGAL,Akuthotapally,1402066,Akuthotapally-iii,1,0,0,1,0,12,0,0,10,2,9,0,0,8,1
2023,11,RANGAREDDY,AMANGAL,Madgul,1402067,Madugul-I,10,0,1,8,1,32,0,2,23,7,30,2,1,24,3
2023,11,RANGAREDDY,AMANGAL,Madgul,1402068,Madugul-II,13,8,0,4,1,40,27,0,13,0,37,32,0,5,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402069,Peddamadgul,2,0,0,2,0,14,1,1,10,2,10,1,0,7,2
2023,11,RANGAREDDY,AMANGAL,Madgul,1402070,Appareddypallyy,2,0,0,2,0,29,0,2,26,1,13,0,0,13,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402071,Appareddypally-II,3,2,0,1,0,27,15,0,12,0,15,10,0,5,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402072,Asireddypally,0,0,0,0,0,10,6,0,3,1,10,7,0,1,2
2023,11,RANGAREDDY,AMANGAL,Irvin,1402073,Aourpally-I,4,4,0,0,0,21,19,0,2,0,17,14,0,3,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402074,Aourpally-II,1,0,0,1,0,18,0,1,15,2,12,2,3,6,1
2023,11,RANGAREDDY,AMANGAL,Irvin,1402075,Nallavaripally,7,2,0,5,0,36,19,2,15,0,35,17,2,15,1
2023,11,RANGAREDDY,AMANGAL,Irvin,1402076,Nallacheruvu,6,1,0,5,0,19,6,0,13,0,20,6,0,14,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402077,Narasaipally,4,2,0,2,0,29,9,0,20,0,24,2,1,21,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402078,Suddapally,7,3,0,4,0,35,12,1,22,0,22,7,0,15,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402079,Arkepally-1,7,0,3,4,0,25,0,1,22,2,13,0,2,11,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402080,Arkepally-2,5,5,0,0,0,23,17,1,5,0,18,13,0,5,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402081,Arkepally(T),2,0,2,0,0,11,0,10,0,1,2,0,2,0,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402082,Kulkulpally-1,6,0,0,6,0,29,1,0,27,1,20,1,0,18,1
2023,11,RANGAREDDY,AMANGAL,Madgul,1402083,Kulkulpally-2,4,1,0,2,1,20,11,1,8,0,20,10,2,8,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402084,Gudithanda,0,0,0,0,0,17,2,14,1,0,11,0,11,0,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402085,Pathabrammanpally,4,0,1,3,0,31,5,0,25,1,22,7,0,14,1
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402086,KothaBrammanpally,1,1,0,0,0,16,10,0,3,3,3,3,0,0,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402087,Nagilla-I,5,0,0,5,0,15,4,0,11,0,3,1,0,2,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402088,Nagilla-II,1,0,0,1,0,12,0,0,11,1,14,0,0,14,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402089,Nagillapeta,7,3,0,3,1,17,5,0,12,0,21,6,0,15,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402090,Katraganthanda,3,0,3,0,0,28,0,28,0,0,11,0,11,0,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402091,Anneboinpally,3,0,0,3,0,11,5,1,5,0,11,6,2,3,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402092,Kubyathanda,3,0,3,0,0,33,0,31,1,1,13,0,13,0,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402093,Dodlapahad,5,0,1,4,0,30,0,1,29,0,11,0,0,11,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402094,Irvin-I,7,2,0,3,2,38,10,1,23,4,29,9,1,16,3
2023,11,RANGAREDDY,AMANGAL,Irvin,1402095,Irvin-II,9,0,0,5,4,42,10,0,24,8,32,5,0,24,3
2023,11,RANGAREDDY,AMANGAL,Irvin,1402096,Girikothapally-I,0,0,0,0,0,15,8,2,5,0,12,9,0,3,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402097,Girikothapally-II,2,1,0,0,1,9,5,0,4,0,9,4,0,3,2
2023,11,RANGAREDDY,AMANGAL,Irvin,1402098,Ramdugyala,3,0,1,2,0,21,9,2,10,0,16,9,2,5,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402099,Narsampally,0,0,0,0,0,2,0,0,2,0,5,3,0,2,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402100,Andugugla,6,0,0,6,0,41,0,1,40,0,21,0,0,21,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402101,Chowtakunta(T),4,0,4,0,0,11,0,11,0,0,9,0,9,0,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402102,Chandrainpally,7,0,0,7,0,21,0,0,20,1,10,1,0,9,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402103,Megya (T),1,0,1,0,0,6,0,4,0,2,8,0,6,1,1
2023,11,RANGAREDDY,AMANGAL,Irvin,1402104,Kalakonda-I,2,0,0,2,0,20,6,0,12,2,27,4,1,22,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402105,Kalakonda-II,6,1,0,4,1,25,7,1,13,4,21,7,1,10,3
2023,11,RANGAREDDY,AMANGAL,Madgul,1402106,Jayaprakeshnager,2,0,0,2,0,25,2,1,19,3,22,2,1,18,1
2023,11,RANGAREDDY,AMANGAL,Madgul,1402107,Korra(T),3,0,3,0,0,14,0,14,0,0,15,0,15,0,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402108,Irven-III,4,3,0,1,0,20,6,0,12,2,38,8,0,28,2
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402109,Bhavoji(T),0,0,0,0,0,3,0,3,0,0,6,0,6,0,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402110,Dhilwarkhanpally,0,0,0,0,0,18,12,0,3,3,13,9,0,2,2
2023,11,RANGAREDDY,AMANGAL,Madgul,1402111,Nagilla-III,12,11,1,0,0,33,29,4,0,0,27,25,0,2,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402112,Kolkulapally-III,0,0,0,0,0,23,17,0,6,0,23,20,0,3,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402113,Kashyagudam,3,0,0,2,1,15,0,1,14,0,21,0,0,19,2
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402114,Arkapally-III,0,0,0,0,0,21,16,0,5,0,18,14,0,4,0
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402115,Anthampeta,0,0,0,0,0,9,5,0,3,1,4,2,0,2,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402116,Talakondapally-I,4,2,0,1,1,31,20,0,8,3,40,29,1,5,5
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402117,Talakondapally-II,11,7,0,4,0,42,25,0,14,3,30,19,0,9,2
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402118,Talakondapally-III,1,0,0,1,0,48,3,3,41,1,48,4,3,37,4
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402119,Longaraopally,7,3,0,2,2,35,23,0,10,2,47,27,0,19,1
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402120,Padkal-I,7,4,0,3,0,30,19,1,7,3,33,25,0,5,3
2023,11,RANGAREDDY,HAYATHNAGAR,Balapur,1402121,Royal Colony -II,6,0,0,0,6,69,0,0,0,69,14,0,0,1,13
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402122,Devunepadkal,1,0,0,1,0,53,0,1,51,1,46,0,0,45,1
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402123,Cheepununthala,0,0,0,0,0,26,17,0,9,0,29,13,0,16,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402124,Slalapoor(T),3,0,3,0,0,36,0,35,0,1,54,0,54,0,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402125,Challampally,6,3,0,3,0,55,12,1,41,1,37,7,0,29,1
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402126,Ravichedu-I,2,0,0,2,0,33,2,1,29,1,34,2,1,27,4
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402127,Revichedu-II,7,2,0,4,1,38,14,2,17,5,32,6,1,21,4
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402128,Ravichedu-III,5,0,1,3,1,32,9,2,17,4,31,7,2,19,3
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402129,Naimathapoor,11,1,2,7,1,49,2,9,36,2,45,1,7,34,3
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402130,Makthamadaram,0,0,0,0,0,56,34,3,19,0,42,25,0,17,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402131,Vampuguda,2,1,0,1,0,14,6,0,8,0,12,6,0,5,1
2023,11,RANGAREDDY,AMANGAL,Veljal,1402132,Veljal-I,5,0,0,2,3,27,1,1,16,9,19,0,0,13,6
2023,11,RANGAREDDY,AMANGAL,Veljal,1402133,Veljal-II,4,1,0,3,0,16,2,0,14,0,12,3,0,9,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402134,Chowderpally,9,3,0,6,0,42,14,0,25,3,32,15,1,14,2
2023,11,RANGAREDDY,AMANGAL,Veljal,1402135,Antharam,0,0,0,0,0,22,4,0,16,2,25,4,0,21,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402136,Chandradhana-1,4,0,0,4,0,18,0,0,14,4,29,0,0,25,4
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402137,Chandradhana-2,7,6,0,1,0,19,12,0,6,1,29,14,0,12,3
2023,11,RANGAREDDY,AMANGAL,Veljal,1402138,Medakpally,0,0,0,0,0,34,9,1,20,4,23,8,0,14,1
2023,11,RANGAREDDY,AMANGAL,Veljal,1402139,Madaipally,1,0,0,0,1,22,4,0,15,3,14,2,0,12,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402140,Rampoor-I,2,0,0,1,1,18,0,0,14,4,21,0,0,14,7
2023,11,RANGAREDDY,AMANGAL,Veljal,1402141,Gattipalapally-,4,0,0,3,1,36,0,4,22,10,27,0,1,25,1
2023,11,RANGAREDDY,AMANGAL,Veljal,1402142,Gattipalapally-II,3,3,0,0,0,32,28,1,2,1,14,14,0,0,0
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402143,Yedavelli,5,1,0,4,0,18,6,0,12,0,19,4,0,15,0
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402144,Chukkapoor-I,2,0,0,2,0,25,0,0,21,4,29,0,0,24,5
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402145,Chukapoor-II,6,6,0,0,0,18,18,0,0,0,28,26,2,0,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402146,Salapoor,1,0,0,1,0,20,7,0,8,5,26,15,0,7,4
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402147,Venkatraopet,2,2,0,0,0,26,4,0,22,0,14,6,0,7,1
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402148,Chenneram,3,1,0,1,1,18,6,2,7,3,18,6,1,8,3
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402149,Balsulapally,1,0,1,0,0,8,1,7,0,0,11,0,10,1,0
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402150,Pathakota(T),1,0,1,0,0,16,0,16,0,0,17,0,17,0,0
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402151,Arlakunta(T),0,0,0,0,0,14,0,14,0,0,11,0,11,0,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402152,Jangareddypally-1,4,3,0,1,0,27,18,1,7,1,25,17,1,5,2
2023,11,RANGAREDDY,AMANGAL,Veljal,1402153,Julapally,1,0,0,1,0,24,0,0,24,0,10,0,0,10,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402154,Venkatpoor,0,0,0,0,0,14,6,0,8,0,21,9,0,12,0
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402155,Khnapoor,0,0,0,0,0,24,8,0,14,2,24,5,0,18,1
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402156,Tallagutta(T),7,0,7,0,0,36,0,36,0,0,12,0,12,0,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402157,Padkal-III,5,0,0,5,0,23,2,0,20,1,28,1,0,27,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402158,Harinaik(T),2,1,1,0,0,12,0,12,0,0,11,0,11,0,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402159,Peddur(T),2,0,2,0,0,27,0,27,0,0,29,0,29,0,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402160,Gattipalallapally-III,1,0,0,1,0,28,0,0,22,6,19,0,0,11,8
2023,11,RANGAREDDY,AMANGAL,Veljal,1402161,Veerannapally,3,0,2,1,0,12,1,1,8,2,8,3,1,4,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402162,Julapallyt-II,2,1,0,0,1,17,14,0,3,0,9,6,0,2,1
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402163,Gowripally,1,0,0,1,0,17,5,2,10,0,11,4,1,6,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402164,Rampoor-II,8,4,0,4,0,32,15,0,17,0,23,10,0,13,0
2023,11,RANGAREDDY,AMANGAL,Veljal,1402165,Veljal-III,2,2,0,0,0,26,13,0,9,4,15,7,0,4,4
2023,11,RANGAREDDY,AMANGAL,Arkapally,1402166,Andugula (Mini),1,1,0,0,0,17,17,0,0,0,4,4,0,0,0
2023,11,RANGAREDDY,AMANGAL,Talakondapalle,1402167,Badanapur (Mini),1,1,0,0,0,5,2,0,3,0,7,3,0,4,0
2023,11,RANGAREDDY,AMANGAL,Kadthal,1402168,Balji Nagar thanda (Mini),0,0,0,0,0,12,0,12,0,0,21,0,21,0,0
2023,11,RANGAREDDY,AMANGAL,Madgul,1402169,Balu thanda (Mini),1,0,1,0,0,7,0,7,0,0,13,0,13,0,0
2023,11,RANGAREDDY,AMANGAL,Chukkapoor,1402170,Bodya gani thanda (Mini),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2023,11,RANGAREDDY,AMANGAL,Irvin,1402171,Chendrayanpally (Mini),1,1,0,0,0,10,9,0,1,0,9,6,0,2,1
